"","1","2","3"
"1981",0,25,57
"1982",0,19,53
"1983",11,7,51
"1984",0,0,34
"1985",0,10,43
"1986",25,50,60
"1987",0,15,30
"1988",0,22,72
"1989",0,20,70
"1990",0,23,73
"1991",0,25,73
"1992",0,17,64
"1993",0,0,50
"1994",0,25,75
"1995",14,6,50
"1996",23,25,65
"1997",4,25,69
"1998",0,25,75
"1999",0,25,75
"2000",3,28,70
"2001",0,0,50
"2002",7,10,48
"2003",0,25,75
"2004",25,36,52
"2005",8,28,70
"2006",0,25,56
"2007",18,39,75
"2008",20,7,55
"2009",0,11,61
"2010",4,19,65
"2011",4,16,62
"2012",6,26,70
"2013",0,7,33
"2014",0,7,32
"2015",5,5,3
"2016",0,16,62
"2017",0,19,53
"2018",25,28,70
"2019",23,26,59
"2020",5.92307692307693,26.5641025641025,73.6153846153846
