Time,precipitation
1-10 Jan 1981,2.277254
11-20 Jan 1981,2.239216
21-31 Jan 1981,1.747921
1-10 Feb 1981,2.010048
11-20 Feb 1981,3.260833
21-28 Feb 1981,2.085309
1-10 Mar 1981,27.4526
11-20 Mar 1981,33.418
21-31 Mar 1981,51.19593
1-10 Apr 1981,7.594133
11-20 Apr 1981,17.87544
21-30 Apr 1981,24.6086
1-10 May 1981,3.246191
11-20 May 1981,6.548301
21-31 May 1981,2.376967
1-10 Jun 1981,0.3026782
11-20 Jun 1981,0.0
21-30 Jun 1981,2.215719
1-10 Jul 1981,76.7528
11-20 Jul 1981,59.31488
21-31 Jul 1981,52.64113
1-10 Aug 1981,47.8524
11-20 Aug 1981,62.49039
21-31 Aug 1981,56.61381
1-10 Sep 1981,9.056585
11-20 Sep 1981,11.56079
21-30 Sep 1981,3.087673
1-10 Oct 1981,4.629642
11-20 Oct 1981,1.923193
21-31 Oct 1981,2.262996
1-10 Nov 1981,2.586263
11-20 Nov 1981,2.662953
21-30 Nov 1981,2.69653
1-10 Dec 1981,1.58304
11-20 Dec 1981,1.890733
21-31 Dec 1981,3.984607
1-10 Jan 1982,16.51596
11-20 Jan 1982,14.05535
21-31 Jan 1982,1.898064
1-10 Feb 1982,12.03655
11-20 Feb 1982,12.32298
21-28 Feb 1982,22.35625
1-10 Mar 1982,35.54086
11-20 Mar 1982,10.87043
21-31 Mar 1982,34.73516
1-10 Apr 1982,38.60223
11-20 Apr 1982,23.88032
21-30 Apr 1982,7.867141
1-10 May 1982,17.32994
11-20 May 1982,38.17555
21-31 May 1982,10.8492
1-10 Jun 1982,0.4337299
11-20 Jun 1982,0.0
21-30 Jun 1982,2.597172
1-10 Jul 1982,7.303854
11-20 Jul 1982,10.29709
21-31 Jul 1982,37.0906
1-10 Aug 1982,20.71306
11-20 Aug 1982,71.35609
21-31 Aug 1982,23.54682
1-10 Sep 1982,16.82004
11-20 Sep 1982,3.563425
21-30 Sep 1982,5.744855
1-10 Oct 1982,10.54387
11-20 Oct 1982,9.260931
21-31 Oct 1982,1.968568
1-10 Nov 1982,9.085079
11-20 Nov 1982,6.31329
21-30 Nov 1982,2.738902
1-10 Dec 1982,1.535018
11-20 Dec 1982,3.049221
21-31 Dec 1982,2.613986
1-10 Jan 1983,3.170097
11-20 Jan 1983,4.5897
21-31 Jan 1983,8.531944
1-10 Feb 1983,12.94218
11-20 Feb 1983,8.439512
21-28 Feb 1983,6.175433
1-10 Mar 1983,8.57926
11-20 Mar 1983,9.675436
21-31 Mar 1983,14.76986
1-10 Apr 1983,18.92825
11-20 Apr 1983,26.2147
21-30 Apr 1983,30.39684
1-10 May 1983,28.5429
11-20 May 1983,59.77338
21-31 May 1983,41.55316
1-10 Jun 1983,2.952156
11-20 Jun 1983,0.0
21-30 Jun 1983,3.679442
1-10 Jul 1983,7.539701
11-20 Jul 1983,24.68035
21-31 Jul 1983,77.17201
1-10 Aug 1983,9.528481
11-20 Aug 1983,18.18322
21-31 Aug 1983,97.51505
1-10 Sep 1983,6.054037
11-20 Sep 1983,12.12823
21-30 Sep 1983,3.576774
1-10 Oct 1983,3.292897
11-20 Oct 1983,3.054932
21-31 Oct 1983,2.97998
1-10 Nov 1983,3.275882
11-20 Nov 1983,5.15492
21-30 Nov 1983,3.351529
1-10 Dec 1983,1.750156
11-20 Dec 1983,1.663101
21-31 Dec 1983,2.760241
1-10 Jan 1984,3.751066
11-20 Jan 1984,4.081875
21-31 Jan 1984,5.217644
1-10 Feb 1984,3.034834
11-20 Feb 1984,3.004583
21-29 Feb 1984,7.596835
1-10 Mar 1984,5.296198
11-20 Mar 1984,26.37074
21-31 Mar 1984,10.29774
1-10 Apr 1984,6.301165
11-20 Apr 1984,7.562613
21-30 Apr 1984,5.827786
1-10 May 1984,11.96109
11-20 May 1984,39.98283
21-31 May 1984,15.49008
1-10 Jun 1984,1.428513
11-20 Jun 1984,0.0
21-30 Jun 1984,4.633348
1-10 Jul 1984,18.37413
11-20 Jul 1984,12.6448
21-31 Jul 1984,31.37137
1-10 Aug 1984,27.65533
11-20 Aug 1984,9.343501
21-31 Aug 1984,7.393943
