Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.49221081081081,0,0.180406324324324,0,0,0,0,0.467355135135135,0,0,0,0,0,0,166.2118,0,0,0,0,0,0,0,0,0,0,23.967174,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0.0531542702702703,0,0,0,0,1.966708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.202747027027027,0,5.41088,0,0,0,0,0,2.09076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4.85791202352941,2.83731402941176,0.372194233660131,2.1090782,0,67.109008,0,3.12102805718954,0.0884802058823529,0,6.03826013163752,0,15.30806,0,0,0,0,0,0,0,0,0,10.496,0,23.950947,0,0,0,0,0,0,0,0,0,24.344634,0,82.96435
6,0.9945806,9.945806,2.48558381235521,0.9945806,0.9945806,0,0.9945806,1.99018119073359,8.4806266,0,9.8627796,0.9945806,0.9945806,0,0.9945806,0.9945806,0.9945806,0,1.93838202857143,0.9945806,13.7550006,0,0.9945806,0.9945806,0.9945806,0,0.9945806,0.9945806,0.9945806,0,0.9945806,0.9945806,0.9945806,0,0.9945806,35.9441996,0.9945806
7,0,3.795703,1.07620305555556,1.07620305555556,75.28526,0,24.4214185675676,4.18869627027027,12.83915,0,0,76.1475308378378,0,10.11368,17.937682,10.28969,0,0,8.876565,22.36414,0,0,0,0,0,0,0,0,0,0,0,0,0,9.814706,0,0,0
8,0,18.26653,1.73073978378379,10.28343,41.0566897837838,0,21.32638,0,0,21.798714,11.6998,4.297032,0,51.723989,42.802145,2.77478343243243,0,0,11.328284,0,31.80303,0,54.338443,37.02899,13.17706,0,0,3.601223,10.46277,0,0,41.66071,12.681227,5.998917,15.407222,0,11.49774
9,3.70614941666667,6.954649,7.14620450225226,0,50.748904,1.43717737837838,46.38658,4.457021,8.296144,7.382205,7.17215416666667,46.3255,16.985858,25.88183,27.160221,9.841417,0,0,2.850252,43.684614,10.077492,0,0,45.727887,27.992685,0,15.487186,2.646433,0,25.435074,8.059532,33.05241,1.735293,0,10.940826,0,74.897623
10,11.8812958055556,0,14.9636682432432,47.0333277027027,53.9758,11.393968,1.7910986554054,18.9545301621622,0,0,44.106781,2.47907845945946,17.77080225,0,41.18574,0,0,8.385129,0,43.606967,0,15.079642,0,35.19344,10.14915,0,18.19797,0,8.903144,0,8.637993,37.343608,0,7.039952,0,0,8.829007
