"","1","2","3"
"1983",28.3,38.2,75
"1984",65.1,50,75
"1985",23.3,31.5,75
"1986",73.82,50,75
"1987",72.9694444444444,47.9694444444444,75
"1988",57.3,33.9,75
"1989",49.6811111111111,50,75
"1990",33,50,75
"1991",60.5,50,75
"1992",64.8,50,75
"1993",73.2,49.7,75
"1994",58.8,50,75
"1995",50.1,50,75
"1996",50,25,75
"1997",75,50,75
"1998",66.9,50,75
"1999",38.3,50,75
"2000",68,50,75
"2001",64.1,50,75
"2002",60.5,50,75
"2003",60.8,50,75
"2004",41.2,50,75
"2005",25,50,75
"2006",71.8,50,75
"2007",61,50,75
"2008",64.3,39.3,75
"2009",58.5,43.2,75
"2010",65.1,50,75
"2011",71.1,50,75
"2012",48,50,75
"2013",72.8,50,75
"2014",23,33.9,75
"2015",74.1,50,73.9
"2016",71.4,50,75
"2017",43.8,50,75
"2018",75,50,75
"2019",75,50,75
