"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1",0,12,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",5,6,10,0,0,1,0,0,1,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",1,6,19,2,1,3,0,0,48,29,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",4,10,4,3,3,0,0,0,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4
"6",1,3,0,2.5,0,24,0,2.5,0,14,0,2.5,0,0,10,2.5,0,0,0,2.5,0,0,0,2.5,0,0,0,2.5,0,0,0,2.5,0,0,0,2.5,0,15,8,2.5
"7",28,37,0,0,7,16,95,0,37,17,0,19,0,14,0,0,0,0,0,0,0,42,0,0,0,0,0,0,14,0,0,0,0,29,0,0,0,0,28,0
"8",29,6,25,0,13,52,17,10,55,0,0,14,0,20,0,0,0,0,0,0,61,0,0,0,36,60,0,0,0,0,121,0,0,43,16,0,0,0,0,24
"9",59,32,22,0,15,0,66,8,30,22,0,33,0,19,0,62,10,9,0,0,0,37,0,36,0,38,40,0,20,0,0,45,0,0,0,0,0,0,17,12
"10",37,48,32,0,30,82,64,21,21,26,14,11,41,2,10,18,46,0,0,28,34,38,0,49,0,33,32,45,28,33,14,18,9,47,0,21,0,26,8,24.7692307692308
"11",22,14,30,0,10,12,29,18,40,7,6,8,46,28,9,24,20,7,14,52,0,8,19,19,10,21,21,0,53,42,2,6,16,15,10,36,12,10,27,18.5384615384615
"12",49,7,8,0,63,12,4,0,38,50,15,64,56,4,45,21,15,12,23,56,20,0,16,19,27,20,12,11,83,14,25,19,17,39,2,38,54,35,33,26.3076923076923
"13",6,56,13,9,60,15,22,6,0,3,43,15,9,25,7,37,12,41,3,11,17,13,3,18,18,24,9,52,0,25,8,12,16,49,45,94,51,5,0,21.8461538461538
"14",25,14,55,45,27,35,67,0,17,0,6,5,60,34,49,48,13,38,0,0,24,0,0,1,19,6,49,18,6,27,25,3,18,6,5,30,82,18,4,22.5384615384615
"15",4,10,58,28,12,12,87,1,7,8,12,6,29,6,22,25,33,11,26,0,24,4,0,0,6,26,36,36,4,19,68,0,11,44,46,5,36,24,53,21.5128205128205
"16",8,6,18,22,0,25,58,33,9,16,28,24,87,22,4,114,24,28,27,10,46,13,9,0,0,29,3,88,7,27,7,11,19,0,12,19,0,109,94,27.0769230769231
"17",10,25,0,35,29,43,28,28,0,0,30,25,20,18,1,47,44,14,0,42,38,29,13,41,0,44,47,79,36,35,45,16,87,21,18,28,2,57,5,27.6923076923077
"18",31,34,22,135,7,130,28,29,34,53,68,51,35,66,59,0,75,52,65,67,87,42,103,93,103,65,134,20,26,42,51,107,50,44,78,100,36,42,39,59.0512820512821
"19",112,51,28,58,122,95,52,151,76,64,100,44,72,91,69,79,106,84,114,122,93,61,82,54,116,120,119,84,98,64,59,113,144,75,14,109,116,131,90,88
"20",110,37,56,105,100,40,35,123,66,102,89,55,110,103,116,95,87,102,93,113,148,57,71,91,113,117,69,89,93,125,68,125,91,122,45,106,98,88,94,90.9487179487179
"21",119,56,86,84,117,119,51,140,89,123,63,77,110,108,116,113,65,92,104,98,132,132,93,76,62,148,84,128,123,110,92,101,159,90,33,96,109,101,83,99.5384615384615
"22",65,97,83,44,114,102,47,104,67,84,81,106,53,99,94,95,55,101,113,74,104,110,111,114,71,117,95,115,110,114,131,103,123,109,57,137,148,75,87,95.1025641025641
"23",97,115,91,43,113,71,72,77,81,92,83,115,57,91,104,103,106,87,102,90,55,86,61,75,64,92,55,98,121,102,86,109,131,88,53,81,93,134,83,88.6410256410256
"24",98,93,97,38,161,107,65,102,143,61,106,95,68,70,70,81,54,88,97,39,67,51,70,59,67,84,118,67,101,61,103,70,113,66,96,64,76,97,89,83.3846153846154
"25",44,107,49,66,67,53,30,86,76,88,56,63,95,60,35,58,30,60,47,55,24,63,56,51,63,91,83,81,39,63,80,59,50,86,55,36,90,53,56,61.6410256410256
"26",73,72,65,55,45,47,0,51,56,44,37,49,43,39,32,46,50,30,33,41,38,29,48,70,73,47,42,37,18,72,39,61,31,55,45,36,64,28,60,46.1794871794872
"27",15,26,26,12,11,19,6,21,28,77,20,0,59,27,6,17,19,60,11,60,16,31,69,13,28,40,32,41,17,8,38,54,12,21,17,28,39,12,72,28.4102564102564
"28",20,66,24,0,34,36,35,15,0,18,35,55,47,3,0,20,4,77,96,54,0,0,8,46,59,0,30,2,53,0,0,3,104,38,2,7,0,0,33,26.2564102564103
"29",4,73,37,0,0,9,0,51,34,0,6,45,9,0,11,0,99,74,101,51,36,5,13,11,0,0,0,0,34,0,0,0,9,13,5,10,25,66,0,21.3076923076923
