Time,NDVI
Oct 1981,0.6589516
Oct 1982,0.6389436
Oct 1983,0.5351129
Oct 1984,0.4705323
Oct 1985,0.5564355
Oct 1986,0.5195565
Oct 1987,0.4790323
Oct 1988,0.6068952
Oct 1989,0.6061452
Oct 1990,0.6113548
Oct 1991,0.5877339
Oct 1992,0.6397581
Oct 1993,0.5128629
Oct 1994,0.6506694
Oct 1995,0.571871
Oct 1996,0.4414436
Oct 1997,0.503992
Oct 1998,0.5837097
Oct 1999,0.6066129
Oct 2000,0.5783306
Oct 2001,0.5736613
Oct 2002,0.5454597
Oct 2003,0.5889033
Oct 2004,0.5869113
Oct 2005,0.5784194
Oct 2006,0.5854033
