T2,MODIS HAIN ET
Jul 2000,115.0
Jul 2001,33.0
Jul 2002,48.1
Jul 2003,113.2
Jul 2004,102.5
Jul 2005,128.0
Jul 2006,110.8
Jul 2007,122.7
Jul 2008,149.0
Jul 2009,94.2
Jul 2010,104.4
Jul 2011,120.1
Jul 2012,139.6
Jul 2013,79.3
Jul 2014,99.5
