Time,NDVI
Oct 1981,0.6715484
Oct 1982,0.6308388
Oct 1983,0.5668548
Oct 1984,0.4937581
Oct 1985,0.6588871
Oct 1986,0.5260484
Oct 1987,0.5277903
Oct 1988,0.6633388
Oct 1989,0.589871
Oct 1990,0.6721129
Oct 1991,0.6207097
Oct 1992,0.6586291
Oct 1993,0.5547743
Oct 1994,0.6629677
Oct 1995,0.5287259
Oct 1996,0.5163065
Oct 1997,0.5374032
Oct 1998,0.6088549
Oct 1999,0.6108549
Oct 2000,0.6453226
Oct 2001,0.6054516
Oct 2002,0.6209355
Oct 2003,0.6624355
Oct 2004,0.6464032
Oct 2005,0.6321936
Oct 2006,0.6539678
