"","1","2","3"
"1983",45.4,40,75
"1984",71.6,50,75
"1985",39.8,44.8,75
"1986",75,50,75
"1987",68.9805555555556,47.2805555555556,75
"1988",48.3,45.9,75
"1989",55.7273015873016,45.1,75
"1990",29.8,46,75
"1991",58.2,50,75
"1992",64,49.3,75
"1993",65.8,50,75
"1994",69.5,50,75
"1995",47.1,50,75
"1996",63.6,38.6,75
"1997",75,50,75
"1998",64.2,50,75
"1999",46.7,50,75
"2000",59.7,50,75
"2001",75,50,75
"2002",59,50,75
"2003",70.1,50,75
"2004",47,50,75
"2005",39.2,50,75
"2006",75,50,75
"2007",67.8,50,75
"2008",72.2,47.2,75
"2009",52,39.4,75
"2010",67.8,50,75
"2011",68.6,50,75
"2012",49.1,50,75
"2013",66.7,50,75
"2014",38,47.4,75
"2015",63.2,46.4,71.4
"2016",75,50,75
"2017",37.2,46.8,75
"2018",75,50,75
"2019",75,50,75
