Time,NDVI
Jul 1981,0.4103226
Jul 1982,0.2710484
Jul 1983,0.4444678
Jul 1984,0.507742
Jul 1985,0.4589355
Jul 1986,0.4865645
Jul 1987,0.3964677
Jul 1988,0.3609678
Jul 1989,0.3566613
Jul 1990,0.5004678
Jul 1991,0.4984355
Jul 1992,0.3272903
Jul 1993,0.4239194
Jul 1994,0.4153388
Jul 1995,0.469371
Jul 1996,0.4791613
Jul 1997,0.5021775
Jul 1998,0.4383871
Jul 1999,0.2752903
Jul 2000,0.3688549
Jul 2001,0.5399033
Jul 2002,0.381371
Jul 2003,0.3766451
Jul 2004,0.4985161
Jul 2005,0.4274194
Jul 2006,0.4094032
