Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.614705882352941,0,0,0,0,0,0.614705882352941,0.614705882352941,0,0,0,0,0,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.636363636363636,0.636363636363636,0,0.636363636363636,0,0,0.636363636363636,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1.27058823529412,1.27058823529412,0,0,0,30.9,0,1.27058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0
7,0,0,4.08823529411765,7.23680672268908,68.5,0,28,23.5882352941176,0,0,0,3.14857142857143,0,0,0,27.2,0,0,0,13,13,0,0,0,0,0,19.5,22.3,0,20.9,0,17.3,0,0,0,0,0
8,4.85142857142857,0,10.0971428571429,34,5.24571428571429,9.2,65,0,16.7,12.3,0,25.2,0,0,0,0,0,0,17,0,9.2,9.2,26.4,44.4,0,0,0,10.8,0,0,0,63.2,0,0,10.8,0,0
9,27.6,0,6.05142857142857,0,34.1,19.3,59.4,32.2,0,16.6,11,6.05142857142857,0,40,12.8,11,0,0,12.8,15,0,32.5,0,27.8,13.9,0,13.9,0,0,11.7,0,0,0,0,0,0,0
10,17.3857142857143,0,14.0088235294118,28.4,25.7,21.7,14.5,39.7,5.2,12.1,22.8,7.30882352941177,15.3945378151261,0,58.8,0,0,39,7.5,28.4,0,54,0,17.2,9.9,18.3,16.2,14.2,5.6,12.7,10.1,20.1,0,12.1,0,13,8.3
