"","1","2","3"
"1983",17.5,35.5,69
"1984",4.6,0,36.3
"1985",2.2,25,67.4
"1986",33.4885714285714,50,68.7
"1987",13.2083333333333,29.1083333333333,56.5
"1988",22.7,44,75
"1989",4.39690476190476,25,75
"1990",12.2,37.2,75
"1991",25.1,44,75
"1992",10.5,10.5,50
"1993",25.7,33.9,63.2
"1994",16.1,34.1,75
"1995",19.3,37.1,73.2
"1996",22.8,25,75
"1997",43.8,50,75
"1998",20.8,44.6,75
"1999",27.7,50,75
"2000",15.6,38.9,75
"2001",29.9,38.2,63.2
"2002",15.8,22.3,58.4
"2003",6.2,25,73.1
"2004",24.1,37.3,63.2
"2005",18.4,41.5,75
"2006",30.7,50,73.5
"2007",37.1,50,75
"2008",2.7,25,75
"2009",17.2,38.9,75
"2010",28.3,50,75
"2011",22.6,40.5,75
"2012",26.2,50,75
"2013",20.9,43.7,75
"2014",0,17.3,67.3
"2015",14.8,36.3,72.2
"2016",30.2,50,75
"2017",25,50,75
"2018",38,50,75
"2019",3.6,25,75
