Time,NDVI
Oct 1981,0.310371
Oct 1982,0.3511855
Oct 1983,0.3179839
Oct 1984,0.2831129
Oct 1985,0.2981613
Oct 1986,0.3902097
Oct 1987,0.3266613
Oct 1988,0.3311694
Oct 1989,0.2966371
Oct 1990,0.3446532
Oct 1991,0.2545968
Oct 1992,0.3360484
Oct 1993,0.2839677
Oct 1994,0.417121
Oct 1995,0.4051694
Oct 1996,0.346121
Oct 1997,0.2932419
Oct 1998,0.4440162
Oct 1999,0.4000323
Oct 2000,0.3440403
Oct 2001,0.4008065
Oct 2002,0.3174032
Oct 2003,0.352871
Oct 2004,0.3442581
Oct 2005,0.3738226
Oct 2006,0.3684677
