Time,NDVI
Jul 1981,0.3217661
Jul 1982,0.2454113
Jul 1983,0.117879
Jul 1984,0.2171613
Jul 1985,0.2575887
Jul 1986,0.3409436
Jul 1987,0.3476694
Jul 1988,0.2808871
Jul 1989,0.3753307
Jul 1990,0.2335564
Jul 1991,0.1992742
Jul 1992,0.1998065
Jul 1993,0.3399839
Jul 1994,0.3374032
Jul 1995,0.2906532
Jul 1996,0.4475645
Jul 1997,0.3575484
Jul 1998,0.2855726
Jul 1999,0.2838064
Jul 2000,0.2403145
Jul 2001,0.3716533
Jul 2002,0.3421452
Jul 2003,0.3241371
Jul 2004,0.3226532
Jul 2005,0.2970564
Jul 2006,0.2951613
