T2,MODIS HAIN ET
Oct 2000,44.1
Oct 2001,16.0
Oct 2002,4.0
Oct 2003,36.1
Oct 2004,10.4
Oct 2005,34.6
Oct 2006,51.7
Oct 2007,72.1
Oct 2008,57.7
Oct 2009,37.5
Oct 2010,71.1
Oct 2011,24.3
Oct 2012,40.5
Oct 2013,48.7
Oct 2014,54.8
