Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0.512903225806452,0.512903225806452,0.512903225806452,0,0,0,0.512903225806452,0.512903225806452,0,0.512903225806452,0,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2.1,18.9,4.4,3.80588235294118,12.2,0,2.1,2.69411764705882,2.1,1.70588235294118,17,2.1,2.69411764705882,0,2.1,2.1,2.1,0,17,2.1,17,0,2.1,2.1,2.1,0,12.2,2.1,2.1,0,2.1,2.1,2.1,0,15.4,2.1,2.1
7,0,0,2.88529411764705,5.08243697478991,29.1,0,0,2.88529411764705,0,0,24.7,2.19714285714286,0,24.8,27.5,0,0,0,0,16.2,0,0,0,24.7,0,0,0,0,0,0,0,28,0,0,0,0,0
8,3.04857142857143,10.3,6.77142857142857,22.9,3.72285714285715,0,11.1,0,0,0,0,0,0,0,7.4,0,0,0,26.5,0,0,8.3,34.7,39,0,0,6.9,7.8,10.3,0,0,22.1,7.8,7.4,0,0,14.5
9,0,0,4.32571428571428,0,0,0,26.8,11.7,0,0,18.5,4.32571428571428,12.3,41.7,0,10.7,0,0,9,33.8,0,0,0,10.3,11,0,28.8,0,0,33.9,0,0,9.9,12.1,0,0,22.7
10,4.00285714285714,0,8.9,12.3,16.4,13.4,2.6,6.2,4.4,3.7,15,3.9,7.90285714285714,7.5,22.5,0,0,36.4,0,17.5,3.3,16.6,0,12.3,10.6,6.1,3.3,7.5,7.6,6.7,4.6,3.6,0,10.1,0,6.7,10.8
11,23.3,12.9,2.8,13.3,13.5727272727273,9.8,11,0,0,3.5,9.81439393939394,3.5,19.7,16.8,7.5,12.2727272727273,3.5,23.9,0,5.3,3.5,17.7,10.8727272727273,10.3,8.3,8.5,2.4,19.9,0,21.7,17.9,4.8,0,19.8,5.5,6.8,12.7
12,22.4,0,24.4,14.1,4.86,0,9.16,38.4,0,7.2,21.5,8.5,9.9,4.7,3.3,8.9,3.9,9.9,0,0,7.1,6.1,18.7,6.8,10.6,7,0,8.2,7.4,6.8,9.7,34.8,0,9.9,20.7,10.1,11.6
