Time,NDVI
Oct 1981,0.4507742
Oct 1982,0.3510162
Oct 1983,0.3584516
Oct 1984,0.2459516
Oct 1985,0.2829193
Oct 1986,0.3417581
Oct 1987,0.3191613
Oct 1988,0.3748871
Oct 1989,0.3015161
Oct 1990,0.2798548
Oct 1991,0.2853871
Oct 1992,0.4049194
Oct 1993,0.3361936
Oct 1994,0.5343549
Oct 1995,0.4054355
Oct 1996,0.3655806
Oct 1997,0.3147742
Oct 1998,0.4559033
Oct 1999,0.4234355
Oct 2000,0.4318871
Oct 2001,0.410742
Oct 2002,0.4236129
Oct 2003,0.4124839
Oct 2004,0.3397903
Oct 2005,0.3391452
Oct 2006,0.3870807
