Time,NDVI
Oct 1981,0.5306935
Oct 1982,0.5494839
Oct 1983,0.5158387
Oct 1984,0.4365645
Oct 1985,0.4644355
Oct 1986,0.4971291
Oct 1987,0.4655323
Oct 1988,0.4464516
Oct 1989,0.4977903
Oct 1990,0.5148226
Oct 1991,0.4187097
Oct 1992,0.4912742
Oct 1993,0.4258065
Oct 1994,0.5606936
Oct 1995,0.4562742
Oct 1996,0.4296936
Oct 1997,0.4327903
Oct 1998,0.5997258
Oct 1999,0.4760646
Oct 2000,0.4823388
Oct 2001,0.4582097
Oct 2002,0.4208549
Oct 2003,0.4654678
Oct 2004,0.4564839
Oct 2005,0.4309194
Oct 2006,0.4646613
