Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0.0770062777777778,0.0770062777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.772226,0,0,0,0,0,0,0,0,0
2,0,0,0.319888108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.082452972972973,0,0,0,0,0,0,0,3.05076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,4.918581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1.45033302857143,1.31050914285714,45.86782,0,0,1.45033302857143,0,0,0,0,0,0,0,0,0,0,0.139823885714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.893836,0,0,0
7,0,0,0.24972921984127,0.115024305555556,0.134704914285714,0,4.140875,17.79138,0,0,0,0,0,4.714672,0,0.134704914285714,0,0,0,0,0,0,0,3.985933,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0.320950405405405,0,0.948660513513514,0,0.2644441,0,0,0,0,0,0,0,4.868287,0,0,0,0,0,0,0,27.642346,0,0,0,0,15.547482,10.25231,0,0,32.583245,0,0,0,0,0
9,0.0779576666666667,0,0.306411026276277,0,0,0,0,0,0,0,0.131705305555556,2.806476,23.00076,25.847439,0,4.741391,0,0,3.579678,5.547697,0,0,0,0,11.38913,0,5.981936,0,0,5.611791,0,0,0,0,0,0,0
10,0.950949633333333,0,0.753165540540541,8.960801,0,0,1.89680492342343,0.604051918918919,27.277989,0,0,0.438521621621622,0.588798166666667,0,13.38912,0,0,36.879754,0,0,0,27.757851,0,0,0,17.93265,29.597,0,0.8052998,0,0,0,0,0,0,16.2253,0
11,0,4.48848,0,0,27.48733,0,0.464483416666667,0,5.064263,11.544878,0.251529972222222,0,4.409771,0,4.319907,0,0,12.737087,0,0,0,0,4.20027933333333,18.276937,0,12.71693,0,4.092033,0,0,0,3.147522,0,0,0,0,1.317923
12,7.49165284880952,10.10303,8.4715772,0,1.385162,0,2.66228865714286,28.40631,0,0,24.482341,1.568894,14.48382,24.11823,0,3.30727,6.090167,19.040038,0,0,0,0,4.7789227,0,16.340646,16.022317,0,16.34592,18.91703,0,0,32.413956,0,3.254661,16.769255,0,0
13,29.475259,0,13.5009489238095,0.927743833333333,0,0,0,0,28.438256,35.63813,0,33.900479,18.135856,18.3578,13.9283672571429,0,5.571113,0,0,0,0,0,0,11.378422,0,17.073484,0,25.091916,0,11.97274,0,0,34.280901,29.041112,16.818411,10.536418,0
14,13.91813,15.790778,15.2264138142857,2.3918592031746,82.496816,0,21.36316275,0,0,2.77457,15.801693,0,0.8271025,76.160132,8.465804,26.797406,0,11.52947,0,0,0,0,3.957672,10.795159,6.339767,25.592235,0,0,28.105445,14.050299,16.2419,66.239178,0,0,42.266679,0,14.31417
