"","1","2","3"
"1981",0,25,61
"1982",0,25,67
"1983",10,12,54
"1984",0,15,41
"1985",0,25,59
"1986",25,50,58
"1987",0,16,45
"1988",14,34,70
"1989",0,25,70
"1990",0,16,66
"1991",0,25,73
"1992",0,17,67
"1993",0,25,75
"1994",0,25,75
"1995",6,6,50
"1996",25,25,75
"1997",9,30,75
"1998",0,25,75
"1999",1,26,75
"2000",7,32,74
"2001",10,35,75
"2002",0,9,59
"2003",0,25,75
"2004",20,27,54
"2005",5,29,74
"2006",0,25,56
"2007",16,41,75
"2008",19,8,58
"2009",0,24,74
"2010",0,2,52
"2011",0,5,55
"2012",9,27,73
"2013",0,6,38
"2014",0,7,32
"2015",4,4,8
"2016",0,10,60
"2017",0,24,64
"2018",38,36,75
"2019",28,34,68
"2020",6.89743589743589,29.1025641025641,75
