T2,MODIS HAIN ET
Jul 2000,24.9
Jul 2001,17.8
Jul 2002,8.0
Jul 2003,81.9
Jul 2004,36.7
Jul 2005,90.4
Jul 2006,67.3
Jul 2007,85.7
Jul 2008,88.2
Jul 2009,55.1
Jul 2010,77.5
Jul 2011,50.6
Jul 2012,75.5
Jul 2013,21.8
Jul 2014,62.0
