Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.0151515151515152,0.0151515151515152,0,0.0151515151515152,0,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
6,0.0666666666666667,0.6,0.0960784313725491,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0960784313725491,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0960784313725491,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,1.06666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667
7,0,14.7,3.53529411764706,6.13529411764706,13.7,0,0,3.53529411764706,0,0,26.8,2.6,0,22.4,23.3,0,0,0,0,14.7,0,0,0,40.9,0,0,15.7,0,0,0,12.8,26.2,0,0,0,0,0
8,6.69142857142856,37.2,11.6142857142857,44.2,4.92285714285715,0,0,0,15.6,0,15.6,0,18,0,20.4,0,0,0,0,0,0,0,29.9,18,0,0,32,46,0,0,0,33.3,26.7,23.2,0,0,46.4
9,0,0,24.8714285714286,0,0,0,35.6,13.3,0,0,13.3,4.87142857142857,20,89.7,0,0,0,0,13.3,23.4,15.4,0,0,0,14.4,0,24.4,0,0,0,0,0,33.6,17.4,0,0,0
10,4.00571428571429,0,4.01176470588235,11,11.7,10.6,0,6.7,14.7,4.2,15.8,4.01176470588235,8.01747899159663,6.9,22.9,0,0,55.4,0,12,2.9,16,0,12.6,10.8,8.4,6.5,6.6,5.9,2.9,3.4,3.1,2.7,3.5,0,10.4,9
11,14.1,8.9,2.6,23.8,16.4818181818182,13.8,14.1,0,3.7,6.2,10.0290404040404,3.3,23.9,13.1,3.3,10.1818181818182,13.8,25.9,0,3.7,0,16.7,10.7818181818182,5.1,9.5,9.9,3.8,21.2,5.8,19.6,23.2,4.8,0,12.5,0,4.2,13.1
12,21.4,0,31.1,12.4,5.27714285714286,3.1,7.97714285714286,44.6,0,6.6,26.8,12.8,10.9,11.4,8.2,9,7.8,10.9,3.9,0,7.1,9.7,22.1,8.2,11.1,16.3,0,7,11.6,6.6,6.2,38.5,0,9.7,20,6.4,11.3
13,25.7,16.4,9.35151515151515,13,16.8,0,0,6.2,49.0515151515151,47.2,17.5943722943723,24.9,24.9,22.9,13.7,9.35151515151515,4.3,21.9,16.4,0,10.5,0,11,29.1,0,36.4,0,52,0,18.3,8.3,18.5,41,46.5,31.5,8.24285714285714,0
14,35.2,22.8,25.8,18.8861111111111,60.4,13.8,12.7,0,0,14,38.4,20.8,28.4,44,18.4,16.5,0,0,0,6.8,12.6,0,17.8,14,13,22.2,6.8,6.4,46,4.8,18.9,46.9,7,3.7,78.3,0,23.5
15,36.9,23.4,6.1,25.9857142857143,104.1,6.1,9.68571428571428,8.7,14.6,7,14.7,0,18,95.5,53.1,6.1,0,0,0,0,7.8,6.1,43.6,25.9,6.6,0,0,12.3,76.8,8.7,0,30.8,13.7,8.3,6.7,17.3,22
16,25.3,5.3,0,12.1371428571429,23.5,19.6,12.7871428571429,5.3,5.1,0,43,17.8,6.6,41.3,42,22.6,7,17.8,9.8,10.6,12.2,5.3,0,0,18.7,24.3,0,22.3,0,0,4.9,0,0,0,15.2,18.1,24.6
17,0,16.6,5.9,30.9,36.3,15.4,26.7,7.8,33.5,5.9,23.8,8.8,0,55.5,22.3,0,11.8,0,20.5,10.7,22.2,8.7,13,14.9,17.7,20.5,0,19.2,45.6,12.5,11.5,0,16.3,18.6,5.7,28.9,32.1
18,8,0,0,69.6,25.4861111111111,13.7,25.1,20.6,22.7,13,13.1,42.2,20.7,25.3,33.7,22.7,41.8,44.2,36.8,9.6,27.9,40.5,27.7,60.1,32.3,27.8,30,35.9,55.6,66.1,37.2,17.6,7.9,47.6,42.8,48,34.7
19,40.9694444444444,38.6,53.3,81.4,30,62.9,54.4,28.9,64.2,22.3,39.9,94,61.6,84.4,104,74.6,63.7,57.2,34.1,25,71.2,24.7,67.1,51.9,122.5,51.6,80.9,66.9,65.7,81.3,82.1,55.3,76.9,51,68.3,103.7,48
20,22.8,32.2,96.5,54.9,43.1,138.5,86.3,81.6,39.8,64.6,68.1,43.1,96.8,95,38.7,90.4,111.1,69.2,73.7,40.8,30,73.4,83.4,32.1,132.3,65.6,45.8,154.2,73.3,71.5,83.8,41.9,64.3,58.8,55.6,60.8,54.9
21,59.1,39.3,52.4,102.802777777778,54.2555555555555,114.8,55.5,56,57.4,57.4,60.7,104.1,116.1,40.2,51.3,163.2,70.9,96.9,125.9,69.4,66.3,68.9,65.6,68.4,94.2,61.4,88.4,77.5,114.4,122.7,93.3,89,44,148.9,37.2,52.2,62.9
22,54.2,24.3,41.6,80.9926984126984,70.0371428571429,94.8,60.9,37.4,51.4,72.8,46.9,25.8,93.1,67.7,57.4,71.7,46,132.1,148.1,101.5,106.9,125.2,68.4,78.3,105.3,68.1,25,114.1,121.5,112.7,70.1,113.4,91.3,106.3,85,117.2,109.2
23,63.2,52.4606060606061,24.2,45.7606060606061,62.5606060606061,60.1,49.7,31.2,43.2,124,46.4606060606061,118.9,82.8,63.2,53.4,141.1,85.2,140.3,119.3,65.6,122.4,65.6,68.2,64.6,62.9,40.5,42,131.4,52.3,52.9,88.2,42.8,45.9,55.8,128.7,69.5,34.5
