Time,NDVI
Oct 1981,0.4636452
Oct 1982,0.5371614
Oct 1983,0.480629
Oct 1984,0.3942097
Oct 1985,0.3687258
Oct 1986,0.4203226
Oct 1987,0.4169033
Oct 1988,0.4711452
Oct 1989,0.3794194
Oct 1990,0.4076774
Oct 1991,0.3285645
Oct 1992,0.4208549
Oct 1993,0.4213226
Oct 1994,0.5550323
Oct 1995,0.4566613
Oct 1996,0.4082904
Oct 1997,0.3571452
Oct 1998,0.4303871
Oct 1999,0.4810162
Oct 2000,0.4340323
Oct 2001,0.4466935
Oct 2002,0.4187903
Oct 2003,0.4467097
Oct 2004,0.3924032
Oct 2005,0.4280645
Oct 2006,0.4509516
