"","1","2","3"
"1983",33,33,72.8
"1984",21.9,25,75
"1985",5.9,25,75
"1986",62.1371428571429,50,75
"1987",73.5,50,75
"1988",48.7,38.7,75
"1989",62.7871428571429,50,75
"1990",33.7,45.6,75
"1991",52.8,47.7,75
"1992",18.9,35.3,72.3
"1993",61.9,38.1,75
"1994",51.6,50,75
"1995",27.3,45.7,75
"1996",75,50,75
"1997",72.3,50,75
"1998",45.3,47.7,75
"1999",43.8,50,75
"2000",42.8,50,75
"2001",55.3,50,75
"2002",30.9,34.6,75
"2003",59.4,50,75
"2004",39,49.7,74.7
"2005",38,50,75
"2006",39.9,50,75
"2007",61.4,50,75
"2008",69.8,50,75
"2009",25,50,75
"2010",66.5,50,75
"2011",50,50,75
"2012",37.5,50,75
"2013",41.4,50,75
"2014",17.6,42.6,75
"2015",24.2,32.9,75
"2016",43.6,50,75
"2017",45.9,50,75
"2018",68.1,50,75
"2019",74.6,50,75
