Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0.125341621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0.07480775,0,0,0,0.12595002027027,0,0,0,0,0,0,0,4.585343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.1587877,1.587877,0.438095642857143,0.2316263,0.1587877,0,0.1587877,0.494404156370656,0.1587877,0,0.1587877,2.7081387,0.1587877,0,0.1587877,0.1587877,0.1587877,0,0.365257042857143,0.1587877,0.1587877,0,0.1587877,0.1587877,0.1587877,0,2.2422027,0.1587877,0.1587877,0,0.1587877,0.1587877,0.1587877,7.226427,0.1587877,0.1587877,0.1587877
7,0,0,0.461053228571429,0,0.461053228571429,0,0,0.483734864864865,0,0,0,0,0,3.972158,0,0.461053228571429,0,0,0,17.89819,0,0,0,4.318702,0,0,0,0,0,0,5.311652,9.935842,0,0,0,0,0
8,0,0,0.366250540540541,4.436821,0.781531351351351,0,16.56219,0,0,0,0,0,14.69736,0,9.705598,0.228773513513514,0,0,0,0,0,0,28.92243,0,0,0,8.46462,10.29255,19.365965,0,0,33.956169,0,0,0,0,0
9,0.08511075,0,0.163626555555556,0,0,0.609597810810811,16.297849,0,0,0,0.0785158055555556,3.063987,0,20.397773,0,0,0,0,0,9.083839,0,0,11.70062,0,8.35275,0,5.198625,0,0,0,0,0,3.557329,0,0,0,0
10,2.18786742777778,0,0.294669081081081,0.113332918918919,0,1.106968,1.88237450975976,0.281967027027027,15.256296,0,3.285143,0,1.21029686111111,0,13.51913,0,0,42.049364,0,5.417416,0,6.873902,0,74.50687,4.615164,18.42225,4.706313,0,0.6369404,0,0,0,0,0,0,0,4.041278
