"","1","2","3"
"1983",33.8,33.8,75
"1984",23.2,25,75
"1985",30.2,35,75
"1986",67.6114285714286,50,75
"1987",75,50,75
"1988",69.8,44.8,75
"1989",69.3197619047619,50,75
"1990",42.1,48.4,75
"1991",62.2,47.6,75
"1992",13.7,38.7,75
"1993",75,50,75
"1994",57.8,50,75
"1995",31.5,46,75
"1996",75,50,75
"1997",66.8,50,75
"1998",50,50,75
"1999",48.5,50,75
"2000",45.8,50,75
"2001",60.5,50,75
"2002",55.9,44.9,75
"2003",63.6,50,75
"2004",39.1,50,75
"2005",39.9,50,75
"2006",57.4,50,75
"2007",72.7,50,75
"2008",69.2,50,75
"2009",49.8,50,75
"2010",75,50,75
"2011",50,50,75
"2012",53.7,50,75
"2013",42.6,50,75
"2014",32.2,50,75
"2015",34.1,25,75
"2016",50,50,75
"2017",47.4,50,75
"2018",75,50,75
"2019",75,50,75
