Time,NDVI
Oct 1981,0.6448388
Oct 1982,0.5924194
Oct 1983,0.4861936
Oct 1984,0.4253871
Oct 1985,0.4140323
Oct 1986,0.4716129
Oct 1987,0.4904516
Oct 1988,0.4942581
Oct 1989,0.4463549
Oct 1990,0.4611613
Oct 1991,0.3936452
Oct 1992,0.4284516
Oct 1993,0.3804839
Oct 1994,0.5601935
Oct 1995,0.505
Oct 1996,0.4274839
Oct 1997,0.4672258
Oct 1998,0.5426129
Oct 1999,0.5432258
Oct 2000,0.4972581
Oct 2001,0.5198065
Oct 2002,0.5157743
Oct 2003,0.5164839
Oct 2004,0.471
Oct 2005,0.5210968
Oct 2006,0.5237097
