Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0.116652108108108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.316128,0,0,0,0,0,0,0,0,0,0,0
3,0.0534625142857143,0,0,0,0,0,0,0.0534625142857143,0,0,0.0534625142857143,0,0,0,0,0,0,0,0,0,1.871188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.164462351351351,0.108691081081081,0,6.085107,0,0,0,0,0,4.02157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1.30534691764706,3.83758041176471,3.60807190522876,0.8145578,0,30.709502,0,4.09886102287582,3.34679129411765,0,1.96234637710652,0,0,0,0,0,0,0,0,0,0,0,16.68683,0,18.750761,0,0,0,0,0,0,0,0,0,20.130788,0,110.8032
6,0.7198364,7.198364,1.90503696703132,1.06377954285714,0.875124094444444,14.590357,0.7198364,1.06377954285714,0.7198364,0,9.4585624,0.7198364,12.7578464,0,0.7198364,0.7198364,0.7198364,0,0.7198364,0.7198364,0.7198364,0,0.7198364,0.7198364,0.7198364,0,0.7198364,0.7198364,0.7198364,0,0.7198364,0.7198364,0.7198364,0,0.7198364,0.7198364,26.1007164
7,0,4.023044,0.597124714285714,0,65.4719067142857,0,1.03078508108108,2.91924772972973,0,0,0,93.3798840540541,0,10.317943,14.431013,0.597124714285714,0,0,0,10.47663,0,0,0,0,0,0,4.582907,0,0,0,0,21.714748,0,0,0,0,3.077615
8,0,23.466934,1.57046221621622,9.88006,2.14431170270271,0,16.406561,0,0,33.775956,9.738422,4.080735,9.562059,0,23.701223,2.0085792972973,0,0,8.480556,0,28.64767,6.093615,48.690249,33.910613,12.42576,0,9.282164,0,20.740093,0,0,54.359808,4.834017,64.47774,9.928115,0,8.759882
9,0.191194083333333,0,5.42298815465465,0,19.14142,1.07361972972973,29.56384,3.179199,0,0,12.6501646388889,0,0,36.489475,13.223316,10.761728,0,0,0,26.382627,4.820517,0,0,5.973888,12.625591,0,13.32774,0,0,3.962947,0,0,5.24079,0,2.62826,0,35.568112
10,1.72957497222222,0,0.99139945945946,0.289599972972973,35.20255,7.491713,1.04322281081081,2.31783310810811,0,0,9.342232,0.543670675675676,13.887992,0,25.114029,0,0,21.503067,0,20.208074,0,20.320855,0,36.30694,55.67749,10.69584,0,17.926686,8.265343,0,0,18.730146,0,6.448355,0,0,18.061693
11,3.171902,0,0,225.054307,0,5.522466,2.07960511111111,0,0,0,16.1727084722222,0,6.821073,12.951964,0,0.679316,0,16.806854,0,19.61694,15.885474,11.711828,20.2039801388889,37.134023,0,0,3.755577,6.691234,0,6.120641,15.726063,0,0,25.953949,0,0,35.772836
12,17.4661764734827,0,15.1334440655462,1.152694,1.28266652777778,0,3.45191257983194,23.935598,0,15.37748,23.528137,0.8455644,0,0,0,0,0,6.056566,36.2392,0,0,0,5.944853,42.62885,14.241985,16.98132,0,0,0,6.097906,5.30605,4.232419,0,6.663816,17.845043,8.536208,0
13,1.727841,24.40773,27.3317332468254,10.3837447222222,9.670719,0,0,0,15.520309,17.769963,0,5.557638,0,5.787166,1.40175288571429,28.97142,0,7.168675,14.90633,13.09897,0,0,21.750047,108.4147,0,39.127953,0,47.235967,0,6.226213,0,44.31938,14.227107,20.275626,53.156926,0,0
14,3.643724,17.774364,0.770183285714286,20.9885537579365,72.653715,0,2.59216480555556,0,4.554754,10.58388,35.464954,12.828016,6.960145,54.21241,0,4.756977,0,0,0,0,0,0,1.952413,0,1.752087,0,5.727084,0,43.192369,0,0,11.462475,0,0,56.995776,5.940007,0
15,9.893534,3.017446,0,4.83744337142857,30.728622,0,1.33151311111111,0,0,0,0,0,23.2428,28.757142,4.397737,0.411046371428571,0,3.097,0,0,0,0,2.918865,0,0,0,0,0,1.999395,0,0,13.495771,11.413141,0,0,0,0
16,5.530541,0,0,0,0,0,0.844118555555556,0,0,0,0.161569416666667,0,3.078626,24.488799,16.444345,0,0,0,0,0,0,0,0,0,0,11.670728,0,0,0,0,0,0,0,0,0,5.816499,4.258956
17,0.115232055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,6.598285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1.23652908571429,0.43410325,0.436555,43.7751226666667,1.93017205793651,10.3422,0,0,0,0,0,0,0,0,14.31548,0,21.544156,1.966872,12.78434,0,0,9.536803,0,0,0,0,0,0,0,7.693533,0,0,0,0,0,18.717345,0
19,1.38904685294118,0,10.9091,24.3164068529412,1.42726088571429,0,24.64244,0,87.584861,16.37591,0,45.45504,3.70788643309991,79.798105,66.91272,41.7482,64.778863,25.049587,0,21.259,11.617859,0,12.28396,187.58118,60.335904,9.915152,17.84332,0,4.202202,28.74859,12.05723,0,0,0,36.713878,21.937339,27.09855
20,9.762687,0,56.297587,0,0,123.714217,96.168568,49.129353,0,5.056475,28.756,11.7812687222222,87.63457,77.128669,20.49077,91.455407,65.66164,8.415813,34.194774,10.70504,22.097461,54.915183,38.602872,59.22005,84.865965,23.74468,8.044177,126.169786,44.874792,58.864877,112.501695,12.48093,0,45.240272,5.801898,10.20924,18.59763
21,21.5434483611111,0,32.66436,48.359799,12.6159838888889,183.909662416667,5.034019,98.873839,120.940632,178.98675,126.05521,115.458828,97.47817,12.90538,5.431242,153.440228,118.317711,97.330937,66.892283,37.84121,81.003567,18.099361,58.255744,91.95795,72.43468,141.823944,80.865659,110.624502,52.230714,140.728779,162.976341,163.004102,0,102.262816,59.315267,15.072304,60.92436
22,72.371223,0,13.5,128.313445944444,114.47587,153.95271,49.3630277222222,9.34503302777778,35.737482,70.777694,18.40845,114.27344,149.752516,98.13818,44.66422,93.191521,95.794216,77.594612,75.523564,63.612721,112.339054,54.498708,16.594792,97.68855,81.32776,44.040208,0,79.698527,86.36942,113.894476,61.84853,114.894885,114.977614,109.307894,100.825822,56.760766,60.503413
23,59.074056,12.7917822468254,25.9543114166667,6.61110755555556,61.7306205555556,142.899115,27.201495,23.094459,70.45882,85.706376,21.6055092468254,221.257493305556,76.747434,56.421409,18.155643,81.433988,88.733391,87.734865,68.284811,37.498306,131.52842,59.966432,19.247184,27.738513,61.973669,36.121108,27.23315,159.499324,40.784374,12.637327,107.67799,38.977353,0,62.356877,106.6645,73.448604,76.205262
24,31.04919,8.104451,136.740471,213.628508,0,81.261332,16.46983,3.191058,9.30224355555556,54.403595,26.806858,104.807522,190.156534,100.662652,20.60364,61.338069,140.468235,36.382779,42.8842592,8.965691,44.127656,9.942802,57.669973,97.882963,65.03275,44.263187,135.984224,147.527386,49.533883,75.855621,63.93073,78.317948,81.16068,18.820438,122.948604,85.558459,38.99012
25,0,9.23511932843138,9.838763,59.9495714444444,0,26.552648,51.0035049117647,7.935769,0,46.494514,42.9662269117647,7.54874,4.339307,44.050807,0,35.754309,53.341689,6.019485,15.05717,32.679069,30.722515,4.650661,33.136317,90.04823,96.945753,74.005286,16.88263,33.754058,4.691138,2.437559,45.836277,63.648511,41.16138,40.955165,60.43307,94.389792,37.92606
26,1.38457764705882,8.348782,12.1997576470588,20.918798,0,57.3360004470588,1.89870583333333,0,10.58576,21.4183727222222,1.835712,0,8.7681098,0,0,7.497598,7.20856136111111,2.628657,51.42857,14.88922,4.493738,15.138389,0,0,29.921232,0,0,2.633211,0,0,3.234796,38.67331,13.865945,4.706631,26.354575,27.876898,13.557629
27,0,18.9295745833333,23.45816,0,14.7817640857143,8.794148,95.851794,9.53301,15.094208,5.83245808571429,21.229713,6.53960711111111,0,0,0,19.8169940555556,6.757979,8.204772,0,3.527332,13.534838,0,0,25.33772,0,7.505031,0,0,5.794463,5.317549,0,0,9.81828,7.697045,6.611094,0,13.016226
28,0,0,0,2.78867455555556,4.124519,12.513538,0,2.986598,100.851489,0,0,0,0,0,0,26.7871818611111,15.15992,0,0,0,0,3.606902,0,0,0,0,0,9.699176,0,0,39.917489,29.435851,0,0,8.412539,0,127.90583
29,0,0,0,0,0,0.81796,0,0,0,0,0,0,0.350573971428571,0,16.2673309714286,0,12.932876,5.711369,0,0,0,0,0,0,0,0,38.65284,0,0,0,0,0,0,0,5.197928,2.821073,3.063809
