Time,NDVI
Oct 1981,0.4303226
Oct 1982,0.4215162
Oct 1983,0.4034678
Oct 1984,0.323871
Oct 1985,0.3174839
Oct 1986,0.3632258
Oct 1987,0.3723387
Oct 1988,0.3909516
Oct 1989,0.3774678
Oct 1990,0.3989193
Oct 1991,0.434371
Oct 1992,0.4085323
Oct 1993,0.3653065
Oct 1994,0.4317904
Oct 1995,0.4061936
Oct 1996,0.375371
Oct 1997,0.3764516
Oct 1998,0.3983226
Oct 1999,0.4203226
Oct 2000,0.3989033
Oct 2001,0.4316613
Oct 2002,0.3799355
Oct 2003,0.4387904
Oct 2004,0.3810645
Oct 2005,0.3637097
Oct 2006,0.3854678
