"","1","2","3"
"1983",25,25,61.4
"1984",11.2,32,75
"1985",10.7,25,75
"1986",47.1342857142857,50,75
"1987",22.2583333333333,37.3583333333333,71
"1988",21.2,34.7,75
"1989",26.2342857142857,29,70.6
"1990",29.1,48.3,75
"1991",21.5,37.1,75
"1992",0,0,50
"1993",30.5,31.1,75
"1994",33.4,50,75
"1995",9.7,34.7,75
"1996",51.7,31.1,75
"1997",59.6,50,75
"1998",17.9,31.1,75
"1999",32.5,47.4,75
"2000",35,50,75
"2001",37.3,43.2,69.8
"2002",22.6,33.4,72.8
"2003",38.2,45.8,75
"2004",28.3,42.7,68.6
"2005",22.9,43.2,75
"2006",32.5,50,70.8
"2007",50.7,50,75
"2008",42.4,36.5,75
"2009",25,50,75
"2010",27.5,42.2,75
"2011",50,50,75
"2012",29.7,50,75
"2013",33.4,50,75
"2014",16.6,41.6,75
"2015",11.2,25,75
"2016",36.2,50,75
"2017",23.4,45,75
"2018",50.7,50,75
"2019",36.2,40.4,75
