"","1","2","3"
"1981",13,35,75
"1982",37,42,75
"1983",25,9,57
"1984",34,47,75
"1985",25,25,75
"1986",70,50,75
"1987",34,31,75
"1988",33,41,75
"1989",52,24,61
"1990",42,41,66
"1991",36,43,75
"1992",0,0,50
"1993",44,28,75
"1994",48,50,75
"1995",14,39,75
"1996",56,38,75
"1997",45,50,75
"1998",20,43,75
"1999",24,43,75
"2000",33,50,75
"2001",64,50,75
"2002",43,37,57
"2003",37,50,75
"2004",37,32,59
"2005",25,50,75
"2006",21,46,75
"2007",63,50,75
"2008",51,35,74
"2009",12,21,60
"2010",5,26,71
"2011",50,50,75
"2012",40,50,75
"2013",50,50,75
"2014",23,48,75
"2015",25,34,59
"2016",50,50,75
"2017",15,40,75
"2018",65,40,75
"2019",44,33,68
"2020",47.5897435897436,50,75
