Time,NDVI
Oct 1981,0.5353225
Oct 1982,0.5742097
Oct 1983,0.5242581
Oct 1984,0.4233871
Oct 1985,0.4914839
Oct 1986,0.5011613
Oct 1987,0.4979839
Oct 1988,0.5007904
Oct 1989,0.5229194
Oct 1990,0.4692903
Oct 1991,0.430371
Oct 1992,0.4948549
Oct 1993,0.4717097
Oct 1994,0.6017258
Oct 1995,0.5275323
Oct 1996,0.4076774
Oct 1997,0.431371
Oct 1998,0.5448549
Oct 1999,0.4615484
Oct 2000,0.5068226
Oct 2001,0.500742
Oct 2002,0.5494355
Oct 2003,0.5119839
Oct 2004,0.5047581
Oct 2005,0.5034193
Oct 2006,0.5095807
