Time,NDVI
Oct 1981,0.3321774
Oct 1982,0.3212742
Oct 1983,0.2768387
Oct 1984,0.2532742
Oct 1985,0.2505161
Oct 1986,0.3234194
Oct 1987,0.2702581
Oct 1988,0.232742
Oct 1989,0.2720162
Oct 1990,0.2973549
Oct 1991,0.2720645
Oct 1992,0.3466129
Oct 1993,0.250742
Oct 1994,0.4250484
Oct 1995,0.3608871
Oct 1996,0.3327581
Oct 1997,0.2664839
Oct 1998,0.3998226
Oct 1999,0.3245645
Oct 2000,0.3105968
Oct 2001,0.3430323
Oct 2002,0.2942581
Oct 2003,0.3504839
Oct 2004,0.3049032
Oct 2005,0.315
Oct 2006,0.3439516
