Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.0666666666666667,0.6,0.0931372549019608,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0931372549019608,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0931372549019608,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.966666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.0666666666666667,0.0666666666666667
7,0,13.3,3.1264705882353,4.74075630252101,16.4,0,0,3.1264705882353,0,0,26.5,1.61428571428571,0,25.5,0,0,0,0,0,19.5,0,0,0,30,0,0,0,0,0,0,0,31.6,0,0,0,0,0
8,3.87142857142857,19.8,8.31714285714286,36.3,4.44571428571429,0,20.1,0,0,0,0,0,39.8,0,15.7,0,0,0,0,0,0,0,41.4,20.1,0,0,17.7,18.8,0,0,0,29.3,0,0,0,0,32.1
9,0,0,3.92857142857143,0,0,0,44.2,0,12.1,0,12.9,3.92857142857143,12.1,45.2,0,0,0,0,0,42.3,14.8,0,0,0,23.1,0,14.8,0,0,13.9,0,0,13,12.4,0,0,11.9
10,1.45428571428571,0,1.70294117647059,4.6,4.4,3.1,1.6,2.5,5.4,1.9,5.8,1.70294117647059,3.1572268907563,3.9,8.9,0,0,22,0,6.6,0,9.3,0,4.4,4.4,3.1,2.3,3.5,1.8,1,0,0,0,3.4,0,2.5,2.4
