"","1","2","3"
"1983",34.1,34.1,75
"1984",20,32.2,75
"1985",38.9,50,75
"1986",68.7085714285714,50,75
"1987",75,50,75
"1988",75,50,75
"1989",73.2585714285714,50,75
"1990",32.7,46.9,71.9
"1991",64.8,50,75
"1992",39.6,39.6,75
"1993",73.2,48.2,75
"1994",75,50,75
"1995",31.1,39.7,75
"1996",75,50,75
"1997",75,50,75
"1998",71,50,75
"1999",49.1,50,75
"2000",66.7,50,75
"2001",64.9,50,75
"2002",57.9,50,75
"2003",59.1,50,75
"2004",35,50,75
"2005",53.1,50,75
"2006",61.4,50,75
"2007",68.9,50,75
"2008",75,50,75
"2009",59.6,50,75
"2010",75,50,75
"2011",56.8,50,75
"2012",53.8,50,75
"2013",46,50,75
"2014",58,50,75
"2015",51.5,40.5,75
"2016",50,50,75
"2017",58.2,50,75
"2018",75,50,75
"2019",75,50,75
