"","MIXEDVEGg"
"1981",0.317089661701175
"1982",0.2985105685405
"1983",0.313797417728994
"1984",0.312525725051616
"1985",0.304523977203742
"1986",0.3183564525357
"1987",0.299027946382513
"1988",0.31762009653531
"1989",0.315175929731862
"1990",0.317974590224209
"1991",0.308282392266712
"1992",0.309488099720216
"1993",0.302064229542656
"1994",0.314362544772364
"1995",0.315456545646343
"1996",0.312781963051197
"1997",0.316998321111595
"1998",0.31445185751624
"1999",0.321740606061363
"2000",0.3071087
"2001",0.310831
"2002",0.3181587
"2003",0.3166744
"2004",0.3033091
"2005",0.3204654
"2006",0.3134439
"2007",0.3516104
"2008",0.2870096
"2009",0.3308263
"2010",0.3036684
"2011",0.3213753
"2012",0.3157995
"2013",0.320209
"2014",0.279708
"2015",0.2998616
"2016",0.3298601
"2017",0.3179445
"2018",0.3204702
"2019",0.3002673
