T2,MODIS HAIN ET
Jul 2000,69.9
Jul 2001,30.3
Jul 2002,29.0
Jul 2003,98.1
Jul 2004,60.7
Jul 2005,111.3
Jul 2006,113.9
Jul 2007,115.4
Jul 2008,111.6
Jul 2009,73.4
Jul 2010,98.0
Jul 2011,70.7
Jul 2012,93.5
Jul 2013,34.3
Jul 2014,108.4
