"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"2-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"3-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"4-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"5-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"6-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"7-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"8-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"9-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"10-Jan",0.2770535,2.242785,0.3811748,0.4266774,0.5104143,0.4621306,0.4868071,0.6013312,0.4104923,0.6503772,0.6470324,1.040512,0.9518991,0.3858484,0.3813472,0.8793736,0.6780451,1.936906,1.074009,0.37127,0.3885735,1.332237,0.6484245,0.5506765,0.6079831,0.4549155,0.7077541,0.7714936,0.3784492,0.59841,0.5574197,0.3924662,0.6657966,0.6616226,0.6417171,0.7232989,0.3617489,0.4829064,0.4108117,0.4284737
"11-Jan",0.3506289,1.59144,0.5469587,0.4595678,0.5695863,0.4720062,0.5038829,0.6527713,1.207024,0.7778602,0.6314673,1.412964,1.692732,0.4155902,0.4138733,0.9713735,1.762156,1.985596,1.093058,0.4135133,0.4327856,1.072926,0.7169692,0.6138101,0.6110873,0.4292131,1.662493,1.414698,0.4181892,0.5292955,0.9055246,0.4308014,2.075897,0.71322,0.6882145,0.6100924,0.4001375,0.4901332,0.4614819,0.5584372
"12-Jan",0.3506289,1.59144,0.5469587,0.4595678,0.5695863,0.4720062,0.5038829,0.6527713,1.207024,0.7778602,0.6314673,1.412964,1.692732,0.4155902,0.4138733,0.9713735,1.762156,1.985596,1.093058,0.4135133,0.4327856,1.072926,0.7169692,0.6138101,0.6110873,0.4292131,1.662493,1.414698,0.4181892,0.5292955,0.9055246,0.4308014,2.075897,0.71322,0.6882145,0.6100924,0.4001375,0.4901332,0.4614819,0.5584372
"13-Jan",0.3506289,1.59144,0.5469587,0.4595678,0.5695863,0.4720062,0.5038829,0.6527713,1.207024,0.7778602,0.6314673,1.412964,1.692732,0.4155902,0.4138733,0.9713735,1.762156,1.985596,1.093058,0.4135133,0.4327856,1.072926,0.7169692,0.6138101,0.6110873,0.4292131,1.662493,1.414698,0.4181892,0.5292955,0.9055246,0.4308014,2.075897,0.71322,0.6882145,0.6100924,0.4001375,0.4901332,0.4614819,0.5584372
"14-Jan",0.3506289,1.59144,0.5469587,0.4595678,0.5695863,0.4720062,0.5038829,0.6527713,1.207024,0.7778602,0.6314673,1.412964,1.692732,0.4155902,0.4138733,0.9713735,1.762156,1.985596,1.093058,0.4135133,0.4327856,1.072926,0.7169692,0.6138101,0.6110873,0.4292131,1.662493,1.414698,0.4181892,0.5292955,0.9055246,0.4308014,2.075897,0.71322,0.6882145,0.6100924,0.4001375,0.4901332,0.4614819,0.5584372
"15-Jan",0.3506289,1.59144,0.5469587,0.4595678,0.5695863,0.4720062,0.5038829,0.6527713,1.207024,0.7778602,0.6314673,1.412964,1.692732,0.4155902,0.4138733,0.9713735,1.762156,1.985596,1.093058,0.4135133,0.4327856,1.072926,0.7169692,0.6138101,0.6110873,0.4292131,1.662493,1.414698,0.4181892,0.5292955,0.9055246,0.4308014,2.075897,0.71322,0.6882145,0.6100924,0.4001375,0.4901332,0.4614819,0.5584372
"16-Jan",0.3506289,1.59144,0.5469587,0.4595678,0.5695863,0.4720062,0.5038829,0.6527713,1.207024,0.7778602,0.6314673,1.412964,1.692732,0.4155902,0.4138733,0.9713735,1.762156,1.985596,1.093058,0.4135133,0.4327856,1.072926,0.7169692,0.6138101,0.6110873,0.4292131,1.662493,1.414698,0.4181892,0.5292955,0.9055246,0.4308014,2.075897,0.71322,0.6882145,0.6100924,0.4001375,0.4901332,0.4614819,0.5584372
"17-Jan",0.3506289,1.59144,0.5469587,0.4595678,0.5695863,0.4720062,0.5038829,0.6527713,1.207024,0.7778602,0.6314673,1.412964,1.692732,0.4155902,0.4138733,0.9713735,1.762156,1.985596,1.093058,0.4135133,0.4327856,1.072926,0.7169692,0.6138101,0.6110873,0.4292131,1.662493,1.414698,0.4181892,0.5292955,0.9055246,0.4308014,2.075897,0.71322,0.6882145,0.6100924,0.4001375,0.4901332,0.4614819,0.5584372
