"","1","2","3"
"1983",31.4261991246032,28.9163454857143,75
"1984",2.03770605555556,8.10842905555556,55.668742
"1985",15.5680595277778,40.5680595277778,75
"1986",36.284454,50,75
"1987",61.0675196246032,36.0675196246032,75
"1988",41.84001,25,75
"1989",34.3815254444444,40.32499,75
"1990",5.843132,5.843132,47.350659
"1991",54.874466,40.084589,75
"1992",0,7.982069,57.982069
"1993",42.7485879444444,33.951019,75
"1994",46.24986,46.24986,75
"1995",25,50,75
"1996",75,50,57.385984
"1997",48.265494,42.411373,75
"1998",31.763292,50,75
"1999",25.179482,46.882721,75
"2000",27.271075,48.568895,73.568895
"2001",6.295147,30.189046,73.893899
"2002",27.523537,10.69795,58.174413
"2003",20.893495,38.229162,71.923228
"2004",25,43.634889,63.186686
"2005",25,50,75
"2006",30.784185,50,75
"2007",12.461142,25,75
"2008",2.128664,25,75
"2009",41.403911,47.962701,75
"2010",65.190582,35.770231,60.770231
"2011",50,50,75
"2012",25,50,75
"2013",8.123096,22.300862,64.177766
"2014",12.95265,37.95265,75
"2015",25,15.960295,65.960295
"2016",32.028916,50,75
"2017",37.267132,50,75
"2018",41.18714,41.18714,65.943039
"2019",75,50,75
