Time,precipitation
1-10 Jan 1981,1.160554
11-20 Jan 1981,0.9767947
21-31 Jan 1981,0.8689759
1-10 Feb 1981,0.002748675
11-20 Feb 1981,0.02586751
21-28 Feb 1981,0.7408433
1-10 Mar 1981,6.599374
11-20 Mar 1981,17.94689
21-31 Mar 1981,27.12769
1-10 Apr 1981,3.830716
11-20 Apr 1981,5.123427
21-30 Apr 1981,8.30044
1-10 May 1981,5.693433
11-20 May 1981,20.9064
21-31 May 1981,9.97912
1-10 Jun 1981,5.866405
11-20 Jun 1981,15.04215
21-30 Jun 1981,45.37925
1-10 Jul 1981,88.343
11-20 Jul 1981,89.61203
21-31 Jul 1981,86.03685
1-10 Aug 1981,97.20855
11-20 Aug 1981,106.4563
21-31 Aug 1981,102.7035
1-10 Sep 1981,14.00558
11-20 Sep 1981,10.66238
21-30 Sep 1981,5.910161
1-10 Oct 1981,7.083053
11-20 Oct 1981,1.300091
21-31 Oct 1981,1.442104
1-10 Nov 1981,1.435645
11-20 Nov 1981,0.996264
21-30 Nov 1981,1.380234
1-10 Dec 1981,1.808827
11-20 Dec 1981,3.158966
21-31 Dec 1981,2.580176
1-10 Jan 1982,2.314166
11-20 Jan 1982,2.036586
21-31 Jan 1982,0.8724614
1-10 Feb 1982,0.003861628
11-20 Feb 1982,0.02788778
21-28 Feb 1982,0.8692204
1-10 Mar 1982,11.82805
11-20 Mar 1982,4.819664
21-31 Mar 1982,3.236412
1-10 Apr 1982,11.8022
11-20 Apr 1982,4.356693
21-30 Apr 1982,8.961075
1-10 May 1982,25.1482
11-20 May 1982,18.67269
21-31 May 1982,9.689859
1-10 Jun 1982,17.8498
11-20 Jun 1982,25.73042
21-30 Jun 1982,17.83264
1-10 Jul 1982,57.49352
11-20 Jul 1982,38.72385
1-10 Aug 1982,74.51854
11-20 Aug 1982,63.05198
21-31 Aug 1982,68.49873
1-10 Sep 1982,13.04152
11-20 Sep 1982,3.450303
21-30 Sep 1982,4.84849
1-10 Oct 1982,14.60735
11-20 Oct 1982,5.633915
21-31 Oct 1982,2.240644
1-10 Nov 1982,1.633675
11-20 Nov 1982,1.628107
21-30 Nov 1982,1.785002
1-10 Dec 1982,2.26126
11-20 Dec 1982,5.475941
21-31 Dec 1982,2.8413
1-10 Jan 1983,1.422797
11-20 Jan 1983,1.399468
21-31 Jan 1983,1.291951
1-10 Feb 1983,0.004153662
11-20 Feb 1983,0.03131482
21-28 Feb 1983,0.8692204
1-10 Mar 1983,4.848663
11-20 Mar 1983,4.896012
21-31 Mar 1983,4.686184
1-10 Apr 1983,4.611391
11-20 Apr 1983,3.852756
21-30 Apr 1983,8.015823
1-10 May 1983,16.34678
11-20 May 1983,22.52966
21-31 May 1983,14.79789
1-10 Jun 1983,26.51814
11-20 Jun 1983,17.51711
21-30 Jun 1983,17.83264
1-10 Jul 1983,50.07536
11-20 Jul 1983,54.42274
21-31 Jul 1983,91.85474
1-10 Aug 1983,58.86017
11-20 Aug 1983,71.90454
21-31 Aug 1983,78.01669
1-10 Sep 1983,7.3949
11-20 Sep 1983,2.670789
21-30 Sep 1983,4.507215
1-10 Oct 1983,3.081581
11-20 Oct 1983,2.306308
21-31 Oct 1983,2.240644
1-10 Nov 1983,1.633675
11-20 Nov 1983,2.222242
21-30 Nov 1983,1.785002
1-10 Dec 1983,2.2485
11-20 Dec 1983,2.496062
21-31 Dec 1983,2.8413
1-10 Jan 1984,1.687373
11-20 Jan 1984,1.390702
21-31 Jan 1984,1.301422
1-10 Feb 1984,0.004153662
11-20 Feb 1984,0.03131482
21-29 Feb 1984,2.011437
1-10 Mar 1984,4.848663
11-20 Mar 1984,4.896012
21-31 Mar 1984,4.686184
1-10 Apr 1984,3.835129
11-20 Apr 1984,4.680599
21-30 Apr 1984,3.682373
1-10 May 1984,11.25101
11-20 May 1984,36.95328
21-31 May 1984,31.11437
1-10 Jun 1984,25.84997
11-20 Jun 1984,14.43898
21-30 Jun 1984,31.70498
1-10 Jul 1984,60.18003
11-20 Jul 1984,46.63754
21-31 Jul 1984,61.60058
1-10 Aug 1984,78.72916
11-20 Aug 1984,62.17618
21-31 Aug 1984,59.53144
1-10 Sep 1984,14.69664
11-20 Sep 1984,12.28412
21-30 Sep 1984,6.441103
1-10 Oct 1984,2.912517
11-20 Oct 1984,2.335563
21-31 Oct 1984,2.240644
1-10 Nov 1984,1.578305
11-20 Nov 1984,1.628107
21-30 Nov 1984,1.414637
1-10 Dec 1984,2.249253
11-20 Dec 1984,2.509478
21-31 Dec 1984,2.8413
1-10 Jan 1985,1.698974
11-20 Jan 1985,1.408558
21-31 Jan 1985,1.301422
1-10 Feb 1985,0.004153662
11-20 Feb 1985,0.03131482
21-28 Feb 1985,0.7813635
1-10 Mar 1985,4.837962
11-20 Mar 1985,4.896012
21-31 Mar 1985,16.68891
1-10 Apr 1985,11.3903
11-20 Apr 1985,6.17516
21-30 Apr 1985,8.824853
1-10 May 1985,16.24618
11-20 May 1985,15.72546
21-31 May 1985,14.79789
1-10 Jun 1985,17.8498
11-20 Jun 1985,17.51711
21-30 Jun 1985,27.04027
1-10 Jul 1985,63.77722
11-20 Jul 1985,92.39374
21-31 Jul 1985,92.80978
1-10 Aug 1985,55.56109
11-20 Aug 1985,49.73289
21-31 Aug 1985,95.56819
1-10 Sep 1985,28.15114
11-20 Sep 1985,10.53628
21-30 Sep 1985,2.1594
1-10 Oct 1985,3.081581
11-20 Oct 1985,2.306308
21-31 Oct 1985,2.240644
1-10 Nov 1985,1.633675
11-20 Nov 1985,1.572926
21-30 Nov 1985,1.495791
1-10 Dec 1985,2.26126
11-20 Dec 1985,2.509478
21-31 Dec 1985,2.8413
1-10 Jan 1986,1.698974
11-20 Jan 1986,1.399468
21-31 Jan 1986,1.291951
1-10 Feb 1986,0.004153662
11-20 Feb 1986,0.03131482
21-28 Feb 1986,0.7170992
1-10 Mar 1986,4.848663
11-20 Mar 1986,3.784561
21-31 Mar 1986,4.686184
1-10 Apr 1986,3.534914
11-20 Apr 1986,5.316477
21-30 Apr 1986,10.58746
1-10 May 1986,12.32282
11-20 May 1986,13.13415
21-31 May 1986,25.47375
1-10 Jun 1986,17.8498
11-20 Jun 1986,91.47099
21-30 Jun 1986,54.66315
1-10 Jul 1986,107.5516
11-20 Jul 1986,59.69515
21-31 Jul 1986,88.00122
1-10 Aug 1986,102.292
11-20 Aug 1986,49.99292
21-31 Aug 1986,82.51222
1-10 Sep 1986,25.98502
11-20 Sep 1986,6.472563
21-30 Sep 1986,2.573328
1-10 Oct 1986,8.424973
11-20 Oct 1986,2.046482
21-31 Oct 1986,2.240644
1-10 Nov 1986,1.47631
11-20 Nov 1986,1.339233
21-30 Nov 1986,1.785002
1-10 Dec 1986,2.26126
11-20 Dec 1986,2.246163
21-31 Dec 1986,2.8413
1-10 Jan 1987,1.689038
11-20 Jan 1987,1.408558
21-31 Jan 1987,1.283776
1-10 Feb 1987,0.004153662
11-20 Feb 1987,0.03083179
21-28 Feb 1987,0.8646514
1-10 Mar 1987,4.839266
11-20 Mar 1987,4.886161
21-31 Mar 1987,4.686184
1-10 Apr 1987,3.876473
11-20 Apr 1987,8.218564
21-30 Apr 1987,4.042143
1-10 May 1987,16.68957
11-20 May 1987,30.55992
21-31 May 1987,62.61752
1-10 Jun 1987,48.24664
11-20 Jun 1987,39.10105
21-30 Jun 1987,21.42089
1-10 Jul 1987,58.19434
11-20 Jul 1987,59.33616
21-31 Jul 1987,65.23206
1-10 Aug 1987,74.67006
11-20 Aug 1987,126.4897
21-31 Aug 1987,68.20126
1-10 Sep 1987,13.47408
11-20 Sep 1987,6.133151
21-30 Sep 1987,2.593178
1-10 Oct 1987,3.081581
11-20 Oct 1987,6.329502
21-31 Oct 1987,2.240644
1-10 Nov 1987,1.426283
11-20 Nov 1987,1.628107
21-30 Nov 1987,1.785002
1-10 Dec 1987,2.26126
11-20 Dec 1987,2.509478
21-31 Dec 1987,2.82224
1-10 Jan 1988,1.36434
11-20 Jan 1988,1.226033
21-31 Jan 1988,1.301422
1-10 Feb 1988,0.004153662
11-20 Feb 1988,0.03131482
21-29 Feb 1988,0.8950034
1-10 Mar 1988,4.848663
11-20 Mar 1988,4.885569
21-31 Mar 1988,4.686184
1-10 Apr 1988,3.876473
11-20 Apr 1988,6.139887
21-30 Apr 1988,5.444181
1-10 May 1988,12.32282
11-20 May 1988,13.13415
21-31 May 1988,14.79789
1-10 Jun 1988,26.51814
11-20 Jun 1988,25.92979
21-30 Jun 1988,17.83264
1-10 Jul 1988,71.58421
11-20 Jul 1988,124.216
21-31 Jul 1988,149.4447
1-10 Aug 1988,91.0708
11-20 Aug 1988,109.4734
21-31 Aug 1988,89.50853
1-10 Sep 1988,14.88979
11-20 Sep 1988,21.8069
21-30 Sep 1988,2.573328
1-10 Oct 1988,3.037474
11-20 Oct 1988,5.523427
21-31 Oct 1988,2.240644
1-10 Nov 1988,1.426301
11-20 Nov 1988,1.599723
21-30 Nov 1988,1.785002
1-10 Dec 1988,2.26126
11-20 Dec 1988,2.509478
21-31 Dec 1988,2.550244
1-10 Jan 1989,1.698974
11-20 Jan 1989,1.725981
21-31 Jan 1989,1.301422
1-10 Feb 1989,0.006718644
11-20 Feb 1989,0.01915437
21-28 Feb 1989,0.8659585
1-10 Mar 1989,4.848663
11-20 Mar 1989,4.896012
21-31 Mar 1989,17.85121
1-10 Apr 1989,3.876473
11-20 Apr 1989,5.926515
21-30 Apr 1989,5.444181
1-10 May 1989,12.32282
11-20 May 1989,12.98729
21-31 May 1989,14.79789
1-10 Jun 1989,17.8498
11-20 Jun 1989,26.42183
21-30 Jun 1989,28.78249
1-10 Jul 1989,86.84525
11-20 Jul 1989,93.94926
21-31 Jul 1989,72.47679
1-10 Aug 1989,63.15739
11-20 Aug 1989,81.72581
21-31 Aug 1989,75.43402
1-10 Sep 1989,14.8269
11-20 Sep 1989,4.495595
21-30 Sep 1989,6.012834
1-10 Oct 1989,3.044678
11-20 Oct 1989,6.066214
21-31 Oct 1989,2.240644
1-10 Nov 1989,1.427054
11-20 Nov 1989,1.628107
21-30 Nov 1989,1.785002
1-10 Dec 1989,5.337386
11-20 Dec 1989,2.509478
21-31 Dec 1989,2.8413
1-10 Jan 1990,1.639471
