Time,NDVI
Oct 1981,0.687613
Oct 1982,0.7151936
Oct 1983,0.6359033
Oct 1984,0.5872581
Oct 1985,0.5530646
Oct 1986,0.556742
Oct 1987,0.5389678
Oct 1988,0.6711613
Oct 1989,0.7849355
Oct 1990,0.7078065
Oct 1991,0.689613
Oct 1992,0.6175807
Oct 1993,0.6212903
Oct 1994,0.7033226
Oct 1995,0.594613
Oct 1996,0.4320645
Oct 1997,0.4478065
Oct 1998,0.6852258
Oct 1999,0.6451936
Oct 2000,0.5489032
Oct 2001,0.5842581
Oct 2002,0.5781935
Oct 2003,0.6181291
Oct 2004,0.6736452
Oct 2005,0.6316452
Oct 2006,0.5521936
