"","MIXEDVEGg"
"1981",0.152848953813625
"1982",0.103518875147765
"1983",0.109738235103157
"1984",0.165333909182082
"1985",0.133068134996863
"1986",0.19963913790453
"1987",0.119010485776125
"1988",0.14305946774834
"1989",0.149783423561891
"1990",0.144396708562261
"1991",0.162323051172783
"1992",0.109061206590242
"1993",0.136196732561165
"1994",0.130709094218441
"1995",0.148685885464687
"1996",0.170077280235906
"1997",0.181902023303355
"1998",0.143686021553884
"1999",0.161641825124803
"2000",0.1525248
"2001",0.1688507
"2002",0.1427581
"2003",0.1810379
"2004",0.1233106
"2005",0.1242974
"2006",0.135275
"2007",0.2604715
