Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0.551515151515151,0.551515151515151,0,0.551515151515151,0,0,0.551515151515151,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0
6,1.37777777777778,12.4,1.87777777777778,1.37777777777778,1.37777777777778,0,1.37777777777778,1.87777777777778,1.37777777777778,0,1.37777777777778,1.37777777777778,1.87777777777778,0,1.37777777777778,1.37777777777778,1.37777777777778,0,1.37777777777778,1.37777777777778,18.3777777777778,0,1.37777777777778,1.37777777777778,1.37777777777778,0,1.37777777777778,1.37777777777778,1.37777777777778,0,1.37777777777778,1.37777777777778,1.37777777777778,0,1.37777777777778,1.37777777777778,1.37777777777778
7,0,22.1,4.7,6.89714285714286,63.1,0,15.2,4.7,0,0,0,2.19714285714286,0,0,0,15.8,0,0,0,8.1,9.5,0,0,0,0,0,20,0,0,13.7,0,29.5,0,0,0,0,39.7
8,5.09142857142857,0,9.67428571428571,28,4.58285714285715,0,15.2,0,10.9,28,0,15.2,0,0,45.1,0,0,0,26.1,15.2,0,0,51.6,0,0,0,9.9,0,0,0,0,66.9,12.8,0,13.7,0,0
9,0,0,22.6714285714286,0,0,28.5,48.2,0,0,16.9,16.9,7.47142857142857,0,104.7,15.2,34.4,0,0,0,14.4,0,26.9,0,21.9,13.1,0,14.4,13.1,0,14.4,0,0,0,0,0,0,17.9
10,9.52857142857143,0,15.8176470588235,32,11.4,14.1,17.8,15.7,6.4,6.1,35.4,18.3176470588235,18.146218487395,20.3,92.9,0,0,56,10.8,39.3,0,57.5,0,22.9,14.2,8.1,27.9,21.3,9.1,13.1,7.5,27.6,0,21.5,0,14.6,6.1
