Time,NDVI
Jul 1981,0.2877742
Jul 1982,0.09856452
Jul 1983,0.1224194
Jul 1984,0.3356613
Jul 1985,0.2119032
Jul 1986,0.4672419
Jul 1987,0.1579839
Jul 1988,0.2502258
Jul 1989,0.2760161
Jul 1990,0.2553549
Jul 1991,0.3241129
Jul 1992,0.1198226
Jul 1993,0.2239032
Jul 1994,0.2028549
Jul 1995,0.2718064
Jul 1996,0.3538549
Jul 1997,0.3992097
Jul 1998,0.252629
Jul 1999,0.3215
Jul 2000,0.2809677
Jul 2001,0.2895484
Jul 2002,0.2034516
Jul 2003,0.2992742
Jul 2004,0.2737258
Jul 2005,0.3160968
Jul 2006,0.2894678
