T2,MODIS HAIN ET
Oct 2000,6.8
Oct 2001,3.9
Oct 2002,2.5
Oct 2003,30.4
Oct 2004,2.1
Oct 2005,51.0
Oct 2006,51.6
Oct 2007,74.6
Oct 2008,66.7
Oct 2009,31.7
Oct 2010,60.4
Oct 2011,20.6
Oct 2012,25.9
Oct 2013,31.2
Oct 2014,49.9
