Year,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1,0,0,0,0,0,0,0.0795973055555556,0.0795973055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865503,0,0,0,0,0,0,0,0,0
2,0,0,0.256147810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.376858,0,5.100611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.223338942857143,0,0,0,0,0,0,0.223338942857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223338942857143,0,0,0,7.816863,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0.0420082702702703,0,0,0,0,0,0,0,1.554306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,4.586236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0.322612881746032,0.256038138888889,0.0665747428571428,0,3.619416,27.59243,0,0,0,0,0,2.330116,0,0.0665747428571428,0,0,0,5.597957,0,0,0,3.313725,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0.0631402432432432,0,1.05181986486486,0,0,0,0,0,9.341315,0,0,0,0,0,0,0,0,0,0,0,22.249976,0,0,0,0,15.030996,7.193562,0,0,33.698229,0,0,0,0,0
9,0,0,0.380887843843844,0,0,0,0,0,0,0,0.348348222222222,0,6.733319,23.263091,0,11.125509,0,0,1.203966,0,0,0,0,0,4.101318,0,6.494951,0,0,5.393233,0,0,0,0,0,0,0
10,0.758601472222222,0,0.715231135135135,0.251342108108108,0,0,2.33739152327327,0.554295945945946,35.635294,0,0,0.392168108108108,0.656156361111111,6.148329,34.36381,0,0,34.081013,0,0,0,33.392144,0,0,0,8.433591,22.49284,0,0,0,8.361891,0,0,0,0,0,0
11,0,0,0,0,0,0,10.2830104444444,0,26.569727,8.454632,0.368787666666667,0,5.060086,0,0,0.0787758611111111,10.671024,15.340437,0,0,0,0,14.4591027777778,22.95341,4.620468,0.6852942,0,4.685993,0,5.030053,12.32328,6.720477,0,5.631567,0,0,0
12,7.0392166554155,0,13.2694768117647,0,1.31250486111111,0,2.66626778319328,19.815726,0,0,19.565649,0,15.61084,35.182392,18.92035,7.039466,0,21.962391,0,0,0,0,7.550486,0,1.971589,20.844172,0,16.83677,14.33516,0,0,43.860049,0,0,13.31262,0,0
13,5.392871,1.059835,14.3118557809524,1.03868738888889,3.292277,0,0,0,21.5248008,16.4927,0,39.881434,28.44464,21.197713,5.32759831428571,11.82744,0,9.404751,0,0,0,0,0,7.703343,0,13.319365,0,20.38147,0,10.79877,0,3.366015,26.09326,55.433634,6.740309,14.123165,0
14,5.506065,1.494374,24.6166608285714,3.22125427301587,104.276666,0,23.8239501944444,0,0,2.48086,12.081469,0,0,74.414049,49.427933,24.224188,0,4.250577,0,0,0,0,3.012745,45.783812,0,9.000001,0,0,24.798626,4.05681,14.18311,55.961997,2.365544,9.399611,65.529377,0,9.23755
15,10.339568,66.93693,6.156753,4.64584685714286,133.335123,0,125.355785666667,0,16.023609,0,56.10699,49.35178,41.777794,72.27643,53.913089,18.6910128571429,14.07029,5.72906,14.06703,2.151401,12.926525,0,28.361795,0,6.170273,7.257348,0,0,67.404642,0,0,56.083576,8.616118,0,33.526645,52.105172,41.402741
16,32.260851,65.43041,0,4.281042,40.562718,106.143613,62.0855171944444,0,9.627169,0,419.759282472222,19.694938,18.90653,83.681368,58.125647,21.235642,0,0,8.376407,0,0,0,19.566843,20.389372,43.205827,21.283755,0,76.040424,0,2.699698,0,0,0,7.460952,15.206017,13.975582,45.408411
17,10.0982286388889,0,24.814888,84.123278,32.617279,36.414619,48.005498,0,5.592789,12.296786,53.2321134444444,0,20.456833,63.256959,42.801381,47.076294,5.197958,0.6021255,0,22.940488,25.152759,5.9984,67.813481,10.324674,16.569205,34.925875,68.069354,23.245632,31.058417,6.48005,4.864139,40.572848,52.41987,46.7782,7.796625,35.317128,121.783791
18,64.0223657142857,25.6802931944444,113.103614177778,72.4577985555556,90.9022631920635,12.104828,69.140357,19.757159,13.339561,21.369397,76.688955,156.57941,52.313591,75.278124,48.954726,128.42961,58.622548,45.689022,60.882093,6.896154,22.1407854,21.489179,29.372613,168.789377,20.87217,38.530054,27.2255352,24.288174,51.162631,61.504201,24.492073,120.670275,0,107.981607,94.711565,62.587584,74.239645
