"","1","2","3"
"1981",58.391947,50,75
"1982",56.41132,40.0975,75
"1983",65.50154,50,75
"1984",65.32756,50,75
"1985",66.31382,50,75
"1986",66.31382,50,75
"1987",75,50,75
"1988",75,50,75
"1989",75,50,75
"1990",53.56151,46.74615,75
"1991",63.50801,40.0975,75
"1992",73.41051,50,75
"1993",75,50,75
"1994",65.50154,50,75
"1995",75,50,75
"1996",75,50,75
"1997",75,50,75
"1998",65.0975,40.0975,75
"1999",63.73333,50,75
"2000",60.37855,50,75
"2001",66.17218,50,75
"2002",64.16808,47.85426,75
"2003",66.31382,50,75
"2004",57.96227,50,75
"2005",74.41952,50,75
"2006",71.04495,50,75
"2007",75,50,75
"2008",75,50,75
"2009",75,50,75
"2010",75,50,75
"2011",71.01516,50,75
"2012",75,50,75
"2013",45.18728,50,75
"2014",64.68331,50,75
"2015",54.99985,38.31605,75
"2016",75,50,75
"2017",74.87152,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
